"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"3020",6.66,11.02,9.15,15.55,3.71,2.49,0,37.99,12.26,7.82,227.1,2299,40378.3,"∑Ò",353,378,674,57,0,0,706,737,1141,165,137,0,0,0,0,731,1078.7,452,666.1,279,412.7,0,0,67,83.3,26,26.5,206,341,353,530.1,25,116
"3021",3.71,0,2.1,12.06,0.29,4.77,0,5,27.63,5.92,91.55,0,0," «",166,202,366,2,0,0,288,430,681,35,2,0,0,0,0,368,531.9,239,350.3,129,181.6,10,0,31,30.6,6,6.5,101,113.3,156,194.8,14,48
"3022",6.03,2.71,0,3.5,1.43,0.96,0,36.11,4.41,6.02,89,47,414.3166667,"∑Ò",42,22,64,0,0,0,68,35,101,2,0,0,0,6,5.6,58,68.6,53,62.1,11,12.1,0,0,1,1.6,0,0,41,49.4,42,50.9,2,0
"3023",0,0,0,4.28,0,75.82,0,0,16.93,7.94,155.09,0,0,"∑Ò",42,51,0,0,93,0,167,267,0,0,0,434,0,0,0,93,385.1,66,268.8,27,116.3,0,0,5,16.4,10,25.1,23,100.8,42,144.2,7,17
"3024",5.86,2.67,0,5.52,2.25,1.51,0,126.01,4.31,5.93,191.35,364,17577.13333,"∑Ò",155,181,316,3,17,0,249,285,488,19,3,24,0,122,103.9,214,249.2,200,217,136,136.1,0,0,68,92.4,1,0.3,78,56,155,169.2,16,46
"3025",0,0,2.9,3.77,1.45,29.05,0,8.26,10.87,6.52,90.47,89,3784.466667,"∑Ò",167,210,304,2,71,0,332,375,418,137,5,147,0,210,131.8,167,357.3,265,307.4,112,181.6,0,0,85,51.8,0,0,71,164.9,167,236.1,15,42
"3026",0,0.2,19.69,15.95,16.82,0,0,11.78,13.55,8.13,87.66,0,0,"∑Ò",367,142,458,51,0,0,637,196,572,159,102,0,0,0,0,509,557,388,444.6,121,112.4,0,0,28,18.4,15,15.6,279,364.2,367,438.2,21,31
"3027",0,15,0,1.02,0,2.53,0,4.24,35.48,5.08,72,154,268.6666667,"∑Ò",78,61,134,0,0,5,129,162,272,12,0,0,7,0,0,139,214.1,105,136.5,34,77.6,0,0,17,10.3,14,11.3,46,62,78,84.6,7,14
"3028",0,3,0,0,0,8.19,0,8.6,17,7.2,99,7,87.95,"∑Ò",110,261,360,5,6,0,160,390,517,4,12,17,0,0,0,371,362.4,307,299,64,63.4,0,0,39,36.8,12,8.7,56,57.8,110,106.4,13,65
"3029",6.03,2.71,0,3.5,1.43,0.96,0,35.11,1.41,6.02,89,18,2550.683333,"∑Ò",11,7,18,0,0,0,23,9,32,0,0,0,0,0,0,18,22.2,16,20.6,2,1.6,0,0,3,3.1,0,0,8,14.4,11,17.4,1,0
"3030",5.55,2.71,0,3.5,1.43,0.96,0,54.93,1.41,6.02,103.34,258,2794.666667,"∑Ò",25,39,0,64,0,0,115,299,0,0,414,0,0,0,0,64,381.6,46,254.9,18,126.7,0,0,0,0,0,0,21,68.3,25,99.7,1,20
"3031",5,12.86,10.56,11.84,2.9,4.95,0,4.29,24.29,8.56,129.76,169,3804.516667,"∑Ò",168,63,217,14,0,0,288,91,274,80,25,0,0,0,0,231,254.9,192,189.2,39,65.7,0,0,3,4.5,21,16.9,122,162,168,197.9,15,25
"3032",6.03,2.71,0,3.5,1.43,0.96,0,44.11,1.41,6.02,93,121,0,"∑Ò",111,65,161,15,0,0,221,168,323,37,29,0,0,8,28.6,168,267.6,147,243.9,29,52.3,0,0,39,40.6,5,7.1,52,102.2,111,160.1,6,25
"3033",0,0,0,0,0,3.71,0,1.63,35.46,3.27,72,0,0,"∑Ò",19,0,19,0,0,0,20,0,20,0,0,0,0,0,0,19,6.8,16,3.9,3,2.9,0,0,0,0,0,0,14,3.4,19,6.8,7,0
"3034",0,0,0,0,0,7.17,1.47,8.15,10.52,6.31,82.47,1,0.633333333,"∑Ò",134,283,414,1,0,2,257,795,1012,34,3,0,3,55,86.1,362,740.2,295,645,122,181.2,0,0,81,127.1,7,5.8,36,31.1,134,183.4,18,72
"3035",3.1,19.1,1.05,0,0,63.65,0,9.56,4.38,5.47,159.57,51,1240.516667,"∑Ò",195,254,57,0,392,0,505,744,332,64,0,853,0,0,0,449,1038.9,294,766,155,272.9,0,0,5,4.2,28,42,156,359.8,195,415.7,5,73
"3036",6.03,2.71,0,3.5,1.43,0.96,0,35.11,1.41,6.02,89,20,654.6833333,"∑Ò",15,11,16,10,0,0,39,16,21,19,15,0,0,0,0,26,40,16,32.5,10,7.5,0,0,1,0.2,8,25.5,4,2.8,15,30.3,3,0
"3037",0,20,41.25,38.28,1.16,4.17,0,61.98,22.25,7.35,226.99,54,1448.316667,"∑Ò",293,311,595,9,0,0,592,669,1085,160,16,0,0,91,64.1,513,876.4,409,642.1,195,298.4,0,0,55,65.4,52,98.7,167,227.7,293,432.5,19,105
"3038",5,112.3,0,19.89,0,4.77,0,5,12.63,5.92,192.29,0,0,"∑Ò",220,189,409,0,0,0,390,287,615,62,0,0,0,90,112.3,319,365.5,287,365.4,122,112.4,0,0,57,53.6,28,23.7,122,188.2,220,285,22,91
"3039",5,1.1,0,34.07,12.62,4.77,1.21,5,12.63,5.92,114.03,0,0,"∑Ò",163,160,276,45,0,2,303,308,371,135,102,0,3,0,0,323,433.9,227,293.6,96,140.3,0,0,16,15.9,10,9.1,86,140.6,163,212.8,18,54
"3040",4.18,0.08,0,1.17,0,2.9,0,2.9,113.58,5.82,155.58,0,0,"∑Ò",37,11,48,0,0,0,72,25,97,0,0,0,0,0,0,48,71.5,20,49.1,28,22.4,0,0,0,0,0,0,20,34.4,37,51.6,7,0
"3041",7.8,17.99,0,33.1,13.54,9.1,0,110.48,21.9,13.22,412,978,35049.88333,"∑Ò",496,360,522,334,0,0,696,559,616,110,529,0,0,0,0,856,788.8,536,512.1,320,276.7,0,0,52,53.2,61,55.3,383,309.1,496,417.5,29,103
"3042",4.91,0,0,1.24,0,161.3,0,3.08,15.84,6.18,217.34,0,0,"∑Ò",103,42,0,0,145,0,413,113,0,0,0,526,0,0,0,145,450.4,110,413,35,37.5,0,0,0,0,17,102.3,51,59,103,361.1,3,18
"3043",5,0.5,1.65,9.07,2.61,21.94,0,35.15,10.31,6.18,96.44,99,13921,"∑Ò",115,68,137,5,41,0,376,226,280,190,10,122,0,0,0,183,499.8,120,334.6,63,165.2,0,0,25,27.9,6,7.8,57,243.4,115,313.2,4,22
"3044",6.92,0.2,0,7.84,3.2,2.16,0,15.66,2.67,11.24,104.2,50,2454.716667,"∑Ò",615,181,779,17,0,0,1286,493,1748,0,31,0,0,652,1137.2,144,238.7,715,1166.7,81,209.2,0,0,491,758.6,0,0,28,97.5,615,970.7,39,40
"3045",0,1.4,2.75,1.24,0,3.09,0.49,8.08,7.89,6.18,57.04,16,1207.083333,"∑Ò",81,103,183,0,0,1,199,263,441,20,0,0,1,0,0,184,363.3,150,307,34,56.3,0,0,7,9.7,9,44.5,50,82.8,81,155.6,7,27
"3046",5,0,13.95,42.81,1.16,12.46,0,7,13.96,8.4,89.55,0,0,"∑Ò",330,153,466,13,4,0,780,218,527,450,15,6,0,0,0,483,758,292,572.8,191,185.2,0,0,74,57.6,21,16.6,181,198.3,330,618.9,28,85
"3047",5,14.6,5.83,3.81,1.74,3.7,1.96,6.19,29.37,7.42,78.45,1,1.166666667,"∑Ò",235,284,455,60,0,4,328,427,637,27,87,0,4,0,0,519,464.8,349,318.6,170,146.2,0,0,54,48.8,29,28.2,98,78.4,235,195.9,27,70
"3048",4.75,0,16.82,17.89,7.44,4.77,1.47,4.75,15.48,5.92,100.72,11,23.66666667,"∑Ò",306,575,862,17,0,2,429,799,1125,58,42,0,3,415,231.6,466,518.4,563,503.6,318,246.4,0,0,120,71.8,19,12.7,120,118.1,306,258.5,47,115
"3049",0,2.4,0,4.28,0,10.69,0,33.79,16.93,7.94,126.15,242,5863.833333,"∑Ò",30,25,42,13,0,0,98,73,120,0,51,0,0,0,0,55,140.1,47,131.9,8,8.2,0,0,5,33.2,3,10.7,21,37.3,30,82.6,2,10
"3050",5,0.4,83.1,70.64,0,4.77,0,5,12.63,5.92,197.76,0,0,"∑Ò",428,284,712,0,0,0,926,608,1297,237,0,0,0,0,0,712,1153.9,490,839.2,222,314.7,0,0,39,61,76,67.9,258,456.1,428,699.3,22,75
"3051",0,0,6,89.49,0,4.77,0,0,12.63,5.92,151.71,0,0,"∑Ò",85,13,98,0,0,0,426,33,157,302,0,0,0,0,0,98,408.1,78,364,20,44.1,0,0,0,0,7,70.8,74,295.1,85,380.7,2,0
"3052",5,0,0,2.2,21.46,4.77,0,5,12.63,5.92,83.19,0,0," «",67,113,44,136,0,0,94,198,57,1,234,0,0,0,0,180,198.5,120,150.1,60,48.4,0,0,29,31.3,1,3.9,35,19.2,67,56,7,23
"3053",0,0,0,26.56,3.77,4.77,0,5,12.63,5.92,84.32,0,0," «",70,28,89,9,0,0,130,63,90,85,18,0,0,0,0,98,143.1,72,102.7,26,40.5,0,0,0,0,0,0,58,82.8,70,95.2,7,0
"3054",0,13.8,1.95,145.46,0,17.64,0,5,12.63,5.92,212.16,60,731.9666667,"∑Ò",173,89,225,0,37,0,637,183,265,495,0,60,0,0,0,262,683.1,185,497.1,77,186,0,0,31,85.1,23,32.5,104,404.2,173,544.3,11,39
"3055",0,0,5.7,5.53,1.76,3.52,0,11.36,13.47,7.63,44.47,0,0,"∑Ò",80,47,127,0,0,0,250,191,343,98,0,0,0,0,0,127,379.2,89,287.1,38,92.1,0,0,16,27.3,7,45,45,126.2,80,213.7,6,16
"3056",0,0,0,13.22,0.87,4.77,0,0,22.63,5.92,77.94,0,0,"∑Ò",40,36,69,7,0,0,100,99,148,39,12,0,0,0,0,76,163.2,68,147.9,8,15.3,0,0,0,0,4,27.4,28,42.5,40,81,5,0
"3057",0,0,14.75,1.33,1.47,0,0,19.47,0,6,57.55,216,5734.25,"∑Ò",151,144,291,4,0,0,199,216,407,4,4,0,0,7,5.6,288,245,158,147.8,137,102.8,0,0,33,18.8,1,0.7,113,87.6,151,113.9,18,45
"3058",0,5.7,0.3,16.2,0,4.24,1.96,0.8,21.21,5.25,73.03,1,15.93333333,"∑Ò",147,93,238,0,0,2,253,197,396,50,0,0,4,0,0,240,319.6,166,238.8,74,80.8,0,0,11,18.6,2,1,108,124.5,147,172.9,9,46
"3059",1.86,9.72,0,7.62,3.11,2.1,0.98,20.08,5.52,10.94,104.98,1,0.65," «",74,55,113,0,15,1,156,96,170,8,0,72,2,0,0,129,182.7,62,95.7,67,87,0,0,6,4.3,14,15.8,45,91,74,116.8,7,16
"3060",5,2,92.1,18.85,0,0,0,10.35,25.7,6.42,167.95,0,0,"∑Ò",454,260,714,0,0,0,993,551,1479,65,0,0,0,0,0,714,1181.3,508,879.3,206,302,30,0,37,53.3,66,112.9,248,393.7,424,695.3,35,103
"3061",6.03,2.71,0,3.5,1.43,0.96,0,35.11,4.41,6.02,89,98,19909.18333,"∑Ò",91,72,120,43,0,0,150,206,167,40,149,0,0,0,0,163,272.5,126,208.6,37,63.9,0,1,3,3.8,12,9.7,66,66.9,91,103,10,23
"3062",5,0,0.15,3.36,0,4.77,0,0,12.63,5.92,52.55,0,0,"∑Ò",150,47,197,0,0,0,337,114,446,5,0,0,0,0,0,197,339.7,127,193.9,70,145.8,0,0,55,117.3,13,8.4,76,122.4,150,254.1,6,18
"3063",0.7,6.2,0,12.91,5.27,3.55,0,7.09,0.97,3.31,195.7,188,2739.283333,"∑Ò",166,130,176,120,0,0,484,317,307,151,343,0,0,0,0,296,645,204,400.5,92,244.5,0,0,49,52,20,108.9,86,220.6,166,398.6,6,44
"3064",0,0,0.22,121.01,0,3.09,0,5.15,51.31,6.18,190.99,4,20.7,"∑Ò",51,5,56,0,0,0,652,9,21,640,0,0,0,0,0,56,634,45,604.1,11,30,0,0,0,0,10,179,40,448,51,628,3,0
"3065",5,4,65.08,15.46,0,0,0,5,22,6,172.64,7,180.1166667," «",157,179,336,0,0,0,227,284,481,30,0,0,0,0,0,336,337.7,242,245.9,94,91.8,0,0,17,13.9,13,23.9,117,89.8,157,147,29,73
"3066",5,47.7,67.76,28.28,0,2.53,0,4.24,8.48,5.08,177.72,1,69.83333333,"∑Ò",788,465,1253,0,0,0,970,598,1437,131,0,0,0,0,0,1253,846.6,857,601,396,245.6,0,0,69,68.5,100,55.2,533,322,788,505.7,37,256
"3067",0,9.74,8.67,25.36,0.81,5.84,0,33.58,12.22,5.27,108.49,121,22094.41667,"∑Ò",178,233,387,2,22,0,419,607,894,87,3,42,0,0,0,411,817.8,317,651.3,94,166.5,0,0,19,21.5,42,59.6,112,243.2,178,329.4,16,57
"3068",6.6,0,0,9.7,3.98,2.66,0,10.57,12.22,7.6,144,29,6839.6,"∑Ò",60,18,35,43,0,0,195,43,67,7,164,0,0,0,0,78,199.4,60,135.9,18,63.5,0,0,0,0,14,19.7,42,143.7,60,166.9,6,9
"3069",0,5,0,16.48,12.26,4.77,0,31.3,12.63,5.92,112.91,10,621.3333333,"∑Ò",131,52,162,21,0,0,444,89,405,69,59,0,0,0,0,183,437.2,136,356.6,47,80.6,0,0,23,50.6,22,31.3,66,276.4,131,375.1,8,21
"3070",0,0,0.53,14.54,0,0,0,41.99,37.96,0,98.99,248,15012.66667,"∑Ò",74,76,150,0,0,0,275,199,297,177,0,0,0,0,0,150,398.4,129,348.6,21,49.8,0,0,10,10.1,12,13.4,39,105.6,74,238.2,11,35
"3071",1.34,0.3,5.85,8.48,2.24,1.5,0,10.94,1.86,7.86,83.43,1,0.8,"∑Ò",181,139,282,38,0,0,421,374,625,67,103,0,0,0,0,320,630,161,356.6,159,273.4,0,0,24,54.9,22,33.5,114,228.5,181,329.9,12,47
"3072",0,18.87,172.55,55.1,50.46,3.7,62.23,57.11,10.87,6.52,465.06,66,1890.083333,"∑Ò",612,854,1182,194,0,90,1167,1573,1957,224,432,0,127,30,41.2,1436,1917,1051,1463.4,415,494.8,0,0,22,29,25,55.7,505,696.8,612,836.7,34,226
"3073",5,0.8,0.35,25.31,11.65,5.19,1.54,8.37,44.04,6.74,134.08,3,0.283333333,"∑Ò",182,124,275,28,0,3,485,287,585,111,72,0,4,0,0,306,614.5,183,386.2,123,228.3,0,0,25,68.1,8,5.3,116,236.8,182,394.6,15,36
"3074",6.04,2.84,0,5.69,2.32,1.56,0,34.67,11.46,6.11,109.09,172,34608.13333,"∑Ò",230,263,490,0,0,3,410,529,893,40,0,0,6,89,98.2,404,569.3,345,450.3,148,217.1,0,0,45,49.1,4,2.2,155,209.2,230,283.9,19,68
"3075",3.38,0,0.3,6.34,2.59,1.74,0,26.2,10.52,6.31,99.45,17,249.1,"∑Ò",25,21,46,0,0,0,62,77,113,26,0,0,0,1,1.3,45,112.1,24,70.5,22,42.9,0,0,6,20.9,0,0,13,13.5,25,49.4,4,15
"3076",4.12,4.89,0,5.43,2.22,1.49,4.05,43.34,15.8,2.78,193.25,129,38990.01667," «",259,163,385,28,0,9,455,296,622,63,55,0,11,0,0,422,536.5,363,461.7,59,74.8,0,0,22,27.9,25,27,177,233.1,259,325.4,15,53
"3077",5,20,0,17.93,0,1.31,0,7.2,4.4,2.64,77.4,1,0.333333333,"∑Ò",37,54,91,0,0,0,103,104,147,60,0,0,0,0,0,91,162.1,47,81.7,44,80.4,0,0,18,67.5,0,0,9,6.5,37,84.6,3,16
"3078",5,0,0,15.68,0,10.69,0,0,26.93,7.94,116.36,0,0,"∑Ò",117,95,212,0,0,0,328,288,509,107,0,0,0,0,0,212,501.8,147,361,65,140.8,0,0,2,0.9,1,1.8,70,135.9,117,264.4,8,33
"3079",0,1.45,4.67,76.43,7.62,8.95,0,5.45,20.42,5.92,194,34,743.35,"∑Ò",316,510,754,37,35,0,661,1091,1354,275,66,57,0,0,0,826,1324.2,602,1036.6,224,287.6,0,0,22,32.5,15,11.6,98,132.9,316,499.1,24,158
"3080",6.72,3.65,0,9.49,3.84,2.58,0,39.34,12.34,8.1,204,0,0,"∑Ò",70,99,79,90,0,0,127,172,103,32,164,0,0,0,0,169,205.4,120,160.7,49,44.6,6,0,4,3.6,0,0,54,70.6,64,82.9,7,22
"3081",5,11.5,4.29,4.8,1.32,2.64,0,8.58,17.58,4.29,69.27,15,370.6666667,"∑Ò",121,219,340,0,0,0,349,671,840,180,0,0,0,0,0,340,846.3,233,581.3,107,264.9,0,0,44,47.8,18,15.8,34,126.1,121,286.1,9,69
"3082",5.64,1.68,22.8,47.26,1.42,0.95,0,26.13,0.88,3.73,165.6,0,0,"∑Ò",130,136,266,0,0,0,684,341,556,469,0,0,0,0,0,266,886.1,176,708.8,90,177.4,0,0,13,430.3,15,11.5,68,129.3,130,618.6,11,49
"3083",1.8,3.79,0,5.37,2.21,1.47,2.45,29.52,2.5,8.44,96.25,367,41618.26667,"∑Ò",149,166,307,3,0,5,224,244,428,31,4,0,5,211,175,104,123.8,206,189.5,109,109.3,0,0,101,84,4,1.7,37,48.7,149,137.4,13,20
"3084",0.8,9.96,95.4,17.31,6.34,4.25,0,47.34,11.09,3.69,396.35,100,5851," «",1291,1085,2376,0,0,0,2146,1783,3870,59,0,0,0,0,0,2376,2645.5,1824,1965.9,552,679.6,0,0,631,724.4,67,94.7,519,535.8,1291,1457.1,60,227
"3085",5.64,1.68,0,3.46,1.42,0.95,0,41.13,0.88,3.73,120,149,13376.28333,"∑Ò",158,220,363,15,0,0,220,353,515,34,24,0,0,0,0,378,363.7,294,297,84,66.7,0,0,2,4.5,20,3.5,79,75.2,158,128.9,12,45
"3086",0,0,0,0,0,9,0,3.95,13.19,7.91,94,0,0,"∑Ò",224,113,336,1,0,0,286,156,440,0,2,0,0,236,133.9,101,115.9,226,159.7,111,90.1,0,0,155,91.7,11,23.1,24,22,224,152.7,22,31
"3087",1.34,2.82,0,7.23,2.98,1.99,0,30.4,11.86,6.26,148,932,39802.96667,"∑Ò",322,187,508,1,0,0,544,320,644,218,2,0,0,11,8.3,498,589.8,375,456.4,134,141.7,0,0,188,253.8,2,2.1,121,114.8,322,379.5,27,52
"3088",5,0,0,2.7,0,6.75,0,5,17.84,8.36,73.92,0,0,"∑Ò",11,0,11,0,0,0,154,0,154,0,0,0,0,0,0,11,149.2,11,149.2,0,0,0,0,0,0,0,0,11,149.2,11,149.2,1,0
"3089",5,18.3,0,35.08,14.37,9.64,0,44.85,10.49,6.3,339.41,53,2370.75,"∑Ò",505,610,172,836,107,0,1061,1347,371,28,1849,160,0,134,274.2,981,1572.6,684,1263.4,431,583.5,0,0,170,226.5,58,127.5,240,388.8,505,804.4,15,164
"3090",0,19.7,49.94,7.81,1.07,0.72,0,16.81,60.63,3.38,173.95,87,0,"∑Ò",272,249,521,0,0,0,741,673,1288,126,0,0,0,67,31.5,454,1115.9,388,995.6,133,151.8,0,0,85,117.6,26,158.6,132,242.3,272,600.3,23,90
"3091",5,32.7,2.25,36.53,14.37,9.64,19.11,36.55,10.49,6.3,368.32,79,3826.15,"∑Ò",392,422,760,25,0,29,784,777,1397,83,42,0,39,0,0,814,1135.2,600,896.6,214,238.6,0,0,34,52.6,12,23.1,321,463.9,392,582.4,34,149
"3092",1.18,2.49,0,6.44,2.63,1.76,0,26.94,1.58,5.54,139,2938,42149.36667,"∑Ò",85,91,176,0,0,0,177,177,310,44,0,0,0,0,0,176,258.4,132,214,44,44.4,0,0,40,47.1,0,0,33,79,85,130.7,9,20
"3093",0.93,2.46,0,3.18,1.3,0.87,0,40.91,4.21,5.47,84,3309,0,"∑Ò",64,34,95,3,0,0,224,78,127,171,4,0,0,0,0,98,247,75,207.1,23,39.8,0,0,10,17.1,12,39.6,17,50.1,64,188.7,4,13
"3094",5,0,1.05,56.14,0,4.77,0,5,12.63,5.92,96.59,0,0,"∑Ò",20,42,62,0,0,0,209,123,145,187,0,0,0,0,0,62,297.9,41,258.1,21,39.8,0,0,6,10.4,0,0,6,4.1,20,196.4,1,16
"3095",5,0.36,10.45,30.97,0.86,0.43,0,9.65,19.28,5.57,93.36,31,155.8,"∑Ò",192,102,294,0,0,0,475,250,516,209,0,0,0,61,135.3,233,431.2,188,378.3,106,188.2,0,0,52,92.1,13,38.7,85,181,192,374.8,9,34
"3096",5,15,10.05,9.74,0,4.77,0,11,33.63,5.92,97.59,21,381.8,"∑Ò",74,62,136,0,0,0,111,90,174,27,0,0,0,0,0,136,123.9,97,96.8,39,27.2,0,0,32,14.5,0,0,35,50.5,74,71,3,16
"3097",0,25.97,31.72,4.54,0,3.7,0,3.7,6.33,7.42,204.29,0,0," «",257,123,380,0,0,0,574,230,790,14,0,0,0,0,0,380,600,288,441.5,92,158.6,0,0,2,1.1,10,10.8,213,386.2,257,431.8,17,33
"3098",5,1.4,3.3,2.56,0,6.39,0,8,40.89,7.91,107.28,26,242.1166667," «",190,362,552,0,0,0,279,646,903,22,0,0,0,0,0,552,638.3,313,376.9,239,261.4,0,0,38,18.9,7,12.5,88,85.1,190,177.5,23,116
"3099",0,0,66.79,29.87,0.29,5.05,0,9.44,14.79,8.88,170.95,1,0.85,"∑Ò",508,422,912,18,0,0,681,498,986,168,25,0,0,438,208.8,492,440.8,622,459,308,190.6,19,0,165,91,37,36.1,221,205.5,489,390.2,48,55
"3100",5,0.1,55.77,12.62,0,2.54,0,7.54,2.37,5.08,131.56,0,0,"∑Ò",207,107,314,0,0,0,816,305,1080,41,0,0,0,0,0,314,949.7,235,781.3,79,168.4,0,0,16,35.4,20,14.9,133,536.3,207,699.9,9,29
"3101",1.3,16.56,30.15,27.84,15.41,5.43,0,66.65,9.76,6.13,346.94,420,36623.06667,"∑Ò",328,397,613,112,0,0,820,880,1253,227,220,0,0,0,0,725,1341,552,1086.4,173,254.6,0,0,38,60.4,19,21,245,489.5,328,657.1,29,146
"3102",4.43,3.72,5.26,1.5,2.57,3.09,0,7.51,5.55,6.18,68.23,30,1031.833333,"∑Ò",90,73,130,33,0,0,338,260,477,47,74,0,0,0,0,163,513.6,129,432.5,34,81.2,0,0,1,1.2,7,22,60,204.6,90,289.8,5,30
"3103",5,0.1,3.08,4.42,0.89,0.44,0,9.8,39.6,5.76,74.05,0,0,"∑Ò",118,721,839,0,0,0,154,845,991,8,0,0,0,0,0,839,476.3,503,311.3,336,165,0,0,3,1.7,3,1.3,31,43.3,118,76.1,8,457
"3104",0,0.7,0,1.91,0,4.77,0,0,12.63,5.92,45.9,0,0,"∑Ò",227,165,392,0,0,0,346,275,621,0,0,0,0,0,0,392,421,295,309.3,97,111.7,0,0,47,50,17,37.1,149,130.1,227,229.7,11,24
"3105",0.68,2.49,2.1,7.4,7.4,0.84,9.31,26.06,0.92,3.91,109.27,629,19479.58333,"∑Ò",126,142,176,78,0,14,318,335,365,127,142,0,19,0,0,268,519,189,404.4,79,114.6,0,0,44,97.9,20,24.8,50,106.9,126,252.9,9,31
"3106",5,0,0,15.25,0,4.77,0,18.65,12.63,5.92,92.41,112,2011.483333,"∑Ò",111,38,149,0,0,0,346,91,391,46,0,0,0,2,1,147,360.9,117,310.7,32,51.2,0,0,40,39.7,2,14.6,62,226.6,111,290.4,8,14
"3107",6.03,2.71,0,3.5,1.43,0.96,0,35.11,11.41,6.02,94,39,863.55,"∑Ò",126,67,193,0,0,0,305,123,368,60,0,0,0,6,6.9,187,324.1,120,228.2,73,102.7,0,0,15,18.7,5,8.1,100,208.2,126,242.6,15,37
"3108",1.4,17.99,0,27.81,11.36,7.64,0,85.08,1.95,6.61,399,1809,39863.98333,"∑Ò",393,441,817,17,0,0,1000,877,1689,159,29,0,0,400,734.4,434,705,585,1063.4,249,376.1,0,0,212,475.7,19,12.9,144,291.5,393,799,42,102
"3109",5,8.4,51.1,31.03,0,0,0,10.16,0,6,106.53,0,0,"∑Ò",242,177,419,0,0,0,646,355,894,107,0,0,0,0,0,419,770.3,274,590.2,145,180.1,0,0,24,40.9,3,4,122,341.8,242,516.7,19,46
"3110",0,0,0,1.91,1.74,4.77,0.49,0,27.63,5.92,64.35,1,0,"∑Ò",55,34,80,8,0,1,78,55,121,0,11,0,1,0,0,89,85.5,77,63,12,22.5,0,0,0,0,14,9,22,25.8,55,46.9,6,11
"3111",5,2.6,5.39,3.27,0,3.09,0,8.08,10.89,6.18,71.34,1,0,"∑Ò",111,76,187,0,0,0,241,159,368,32,0,0,0,0,0,187,302.7,112,194.4,75,108.3,0,0,21,43,6,4.7,74,120.7,111,182.5,10,34
"3112",0,0.7,135.35,6.09,8.99,9.5,0,4.17,23.93,8.36,260.13,0,0,"∑Ò",750,414,1144,20,0,0,1074,537,1488,88,35,0,0,436,230.8,728,737.1,746,646.8,418,321,26,2,259,181.4,122,144.7,227,206.3,724,655.8,63,90
"3113",5,4,5.82,34.96,1.02,11.3,0,37,24.96,8.4,117.57,309,14752.41667,"∑Ò",183,178,339,22,0,0,654,453,572,491,44,0,0,0,0,361,929.3,246,584.2,115,345.1,0,0,13,53.2,27,30.2,111,408.7,183,559.1,10,66
"3114",0,0,0,0,0,7.68,0,13.37,11.26,6.76,96,0,0,"∑Ò",2,0,2,0,0,0,39,0,0,39,0,0,0,0,0,2,38.4,2,38.4,0,0,0,0,0,0,0,0,2,38.4,2,38.4,0,0
