"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"2580",5,0,0.33,1.49,0,3.69,0,33.7,29.46,7.42,102.73,454,34859.55,"∑Ò",119,255,364,10,0,0,157,362,487,17,15,0,0,157,120.9,217,192.3,239,178.9,135,134.3,0,0,80,61.4,2,1.4,30,27.7,119,95.8,36,108
"2581",2.66,0,0,1.47,0,11.07,0,51.93,23.85,7.36,96,1546,39523.83333,"∑Ò",96,105,170,4,27,0,265,227,318,108,5,61,0,53,83.2,148,295,138,291.6,63,86.6,0,0,37,67.3,5,12,46,98,96,211.3,21,40
"2582",5,0,0.22,1.49,0,15,0,13.7,3.46,7.42,67.89,163,39511.66667,"∑Ò",161,233,377,0,17,0,285,516,755,18,0,28,0,198,332.9,196,252.9,235,348,159,237.7,0,0,90,111.4,2,1.6,24,28.6,161,191.4,37,88
"2583",3.97,0.48,0,1.49,0,7.41,0,11.64,1.4,6.19,54.09,2423,37235.23333,"∑Ò",66,77,127,0,16,0,83,122,186,2,0,17,0,56,30.8,87,87.5,84,61.6,59,56.6,0,0,31,14,0,0,3,0.6,66,42.4,7,44
"2584",2.22,8.82,15.85,3.29,0,3.69,0,8.13,6.75,4.08,87.36,233,23544.51667,"∑Ò",267,269,498,38,0,0,634,529,1031,57,75,0,0,83,69.3,453,804.1,393,588.1,143,285.3,0,0,77,49,10,15.9,157,403.2,267,493.4,29,64
"2585",5,4.8,0.11,1.49,0,3.69,0,13.7,6.42,7.42,64.18,25,39.23333333,"∑Ò",110,259,368,1,0,0,244,656,817,82,1,0,0,44,53.9,325,644.1,229,515.5,140,182.5,0,0,55,63,8,7,33,103.8,110,186.8,22,100
"2586",5,0.3,0.55,1.49,0,3.69,0,13.7,3.46,7.42,53.63,532,23336.96667,"∑Ò",176,240,416,0,0,0,247,426,660,13,0,0,0,160,173.3,256,274.7,247,262.5,169,185.5,0,0,102,87.3,2,2,43,43.9,176,158.9,36,106
"2587",5.81,3.43,0,7.43,3.04,2.04,0,28.47,77.1,3.81,275,1889,39053.6,"∑Ò",236,218,454,0,0,0,407,452,854,5,0,0,0,251,329.1,203,274.5,341,436.5,113,167.1,0,0,173,199.5,0,0,46,57.4,236,268.2,27,64
"2588",4.62,0,20.16,1.49,0,3.69,0,12.95,14.23,7.42,94.47,14,1130.883333,"∑Ò",104,0,104,0,0,0,218,0,218,0,0,0,0,0,0,104,160.8,42,73.2,62,87.6,104,0,0,0,0,0,0,0,0,0,0,0
"2589",0.88,1.84,0,5.15,1.94,2.32,0,21.55,14.56,6.12,15.5,93,4343.916667,"∑Ò",133,119,252,0,0,0,302,244,499,47,0,0,0,23,43,229,368,159,237.9,93,173.1,0,0,29,27.2,9,5.5,47,69.5,133,230.5,19,75
"2590",4.75,0,0.84,43.49,0,3.69,0,51.14,6.31,7.42,139.51,262,3540.733333,"∑Ò",76,74,140,10,0,0,182,210,343,30,19,0,0,66,157.9,84,160.2,96,181.4,54,136.7,0,0,42,75.1,0,0,8,14.7,76,145.8,25,38
"2591",5,50.6,0,7.02,0,3.69,2.94,13.7,18.46,7.42,130.34,302,38500.45,"∑Ò",173,146,297,17,0,5,250,213,402,28,27,0,6,146,103.5,173,186.5,208,192.4,111,97.6,0,0,92,69.5,1,2,67,53.2,173,151.8,36,73
"2592",0.7,0,0,11.97,3.44,2.26,1.96,54.24,6.64,5.01,59.85,2,20.63333333,"∑Ò",52,7,49,7,0,3,197,21,26,181,7,0,4,0,0,59,193.5,39,137.3,20,56.2,0,0,2,0.7,0,0,35,116.3,52,176.3,2,0
"2593",0,2.6,3.44,7.86,0.88,0.44,0.33,8.08,59.43,5.72,89.09,130,36447.06667,"∑Ò",194,137,327,2,0,2,392,266,502,152,2,0,2,48,61.2,283,416.6,225,359.5,106,118.3,0,0,53,58.2,28,15.3,63,154.4,194,286.7,25,60
"2594",0,0.1,0,1.49,0,3.69,12.25,3.7,184.46,7.42,234.62,47,211.6166667,"∑Ò",104,46,95,42,0,13,591,73,534,19,86,0,25,0,0,150,587.1,119,497.7,31,89.4,0,0,74,493.4,0,0,18,18.3,104,539.7,8,20
"2595",0,0.3,0,0,0,7.68,0,13.37,24.26,6.76,99.3,252,40089.7,"∑Ò",88,122,202,8,0,0,142,245,337,34,16,0,0,73,74.8,137,206.3,125,180,85,101.1,0,0,49,48.6,4,8.9,21,22,88,93.6,18,56
"2596",3.48,0.2,0,1.22,0,3.05,0,10,33.36,4.28,75.28,109,25857.85,"∑Ò",97,204,290,11,0,0,209,388,577,5,15,0,0,46,32.1,255,398.1,186,315.9,115,114.4,0,0,80,142.5,0,0,11,8.7,97,157.5,13,64
"2597",0,0,1.21,4.09,0,3.17,0,21.33,32.49,0.39,90.32,1458,30808.23333,"∑Ò",101,137,235,3,0,0,478,602,795,273,12,0,0,43,248.4,195,704.1,160,717.5,78,235.1,0,0,38,301.6,2,1.5,52,101,101,424.3,11,37
"2598",4.57,18.85,1.19,1.49,0,3.69,0,12.85,19.09,7.36,91.13,109,28380.15,"∑Ò",336,404,708,32,0,0,502,589,1042,0,49,0,0,324,292.1,416,376.8,488,484.8,252,184.1,12,0,279,265.8,3,1.4,32,31.4,324,302.3,33,92
"2599",2.18,0,0,1.22,0,3.05,0,16.11,17.18,2.71,62.28,2768,35224.73333,"∑Ò",22,46,68,0,0,0,43,135,178,0,0,0,0,46,101.8,22,40.6,47,102,21,40.4,0,0,14,22.8,0,0,4,3.3,22,30,3,15
"2600",4.29,0.26,0,1.49,0,6.03,0,12.27,6.03,7.42,59.3,309,20990.9,"∑Ò",35,34,62,0,7,0,78,64,97,32,0,13,0,30,28,39,73.8,39,47.8,30,54,0,0,14,11.8,0,0,14,12.1,35,55.8,6,21
"2601",2,1.2,2.5,7.85,1.02,2.02,0,19.58,2.09,1.35,41.73,103,28254.8,"∑Ò",255,280,535,0,0,0,514,554,922,146,0,0,0,141,195.3,394,591,377,620.7,158,165.5,0,0,102,105.7,11,22,89,149,255,383.3,30,76
"2602",3.69,0.19,0,8.71,3.57,2.39,0,4.78,22.92,2.23,210,104,21058.23333,"∑Ò",184,245,429,0,0,0,339,398,731,6,0,0,0,192,218.3,237,294.8,285,346.7,144,166.4,0,0,118,143.2,16,32.3,45,65,184,244.3,29,88
"2603",4.62,2.03,12.49,33.89,14.84,0.45,0,14.14,33.19,5.89,95.95,143,20531.83333,"∑Ò",288,248,350,186,0,0,526,492,578,153,287,0,0,57,78.8,479,655.8,456,587.6,80,147,0,0,98,96.6,3,5.1,169,251.6,288,372.7,31,75
"2604",3.13,0,0,1.49,0,3.69,0.61,9.97,81.73,5.18,120.72,140,37735.11667,"∑Ò",168,149,313,3,0,1,254,220,461,7,4,0,2,167,147.4,150,156.2,180,170.8,137,132.8,0,0,101,100.7,13,19.4,36,34,168,165.1,42,59
"2605",5,0,15.73,1.49,0,3.69,0,13.7,10.96,7.42,80.18,502,36955.43333,"∑Ò",429,366,795,0,0,0,827,747,1570,4,0,0,0,384,528.7,411,625.8,424,627,371,527.5,0,0,289,422.8,13,20.8,82,99,429,601.5,52,120
"2606",0,0,0.15,1.42,0.02,3.52,0.02,17.94,231.99,3.97,273.32,140,30622.41667,"∑Ò",190,98,269,18,0,1,453,175,597,5,24,0,2,16,67.2,272,410.5,208,374.3,80,103.4,0,0,15,60.3,0,0,101,135.3,190,354.3,11,27
"2607",1.14,2.78,0,7.07,2.53,1.7,11.27,25.92,1.54,5.34,146.52,787,33526.25,"∑Ò",78,86,142,3,0,19,128,132,213,21,3,0,23,0,0,164,168.1,139,136,25,32.1,0,0,23,27.9,0,0,27,32.7,78,82.2,12,18
"2608",0,0.6,0.33,1.49,0,3.7,0,16.19,95.37,7.42,123.93,115,31911.01667,"∑Ò",272,515,787,0,0,0,437,1044,1481,0,0,0,0,350,501.2,437,559.7,479,708.4,308,352.5,0,0,200,229.5,8,6.9,38,34.1,272,291.8,53,191
"2609",4.79,47.95,0,1.49,0,3.69,0,18.49,21.34,7.42,131.47,122,24254.48333,"∑Ò",67,71,138,0,0,0,159,168,228,99,0,0,0,24,30.6,114,220.6,95,202.9,43,48.2,0,0,10,6.7,4,18.4,38,77,67,124,10,36
"2610",1.99,0,5.8,1.45,0,3.05,0,7.02,37.39,2.72,83.62,187,15704.83333,"∑Ò",228,135,363,0,0,0,395,186,572,9,0,0,0,51,28.8,312,347.3,225,264.9,138,111.1,39,0,58,71.9,2,5.8,103,136.7,189,232.4,21,51
"2611",5,0.9,0,1.49,0,3.69,0.49,13.7,6.46,7.42,60.66,1124,23490.45,"∑Ò",154,183,309,27,0,1,324,443,630,100,36,0,1,213,277.8,124,314.2,202,342.8,135,249.1,0,0,139,227.4,0,0,5,2.3,154,241.3,28,53
"2612",2.79,3.51,0.15,4.81,1.66,1.03,22.09,60.95,5.9,6.24,93.88,185,31765.46667,"∑Ò",316,306,584,0,0,38,566,598,1111,5,0,0,48,441,588.4,181,235.4,410,568.4,212,255.4,0,0,257,322.8,0,0,32,36.1,316,396.5,47,87
"2613",1.39,8.75,0.08,14.71,5.57,3.64,0,45.41,7.32,9.69,29.89,259,15975.9,"∑Ò",271,151,338,84,0,0,748,326,692,203,179,0,0,162,335.3,260,511.4,292,640.4,130,206.2,0,0,154,272.3,2,0.7,77,238.6,271,604.1,38,60
"2614",0.95,11.92,0,14.22,5.81,3.9,0,44.86,38.3,4.41,341,1043,36660.88333,"∑Ò",226,199,412,13,0,0,414,339,686,44,23,0,0,295,328.8,130,186.6,253,317,172,198.4,6,0,184,240.8,0,0,21,30.4,220,287.1,54,102
"2615",1.2,14.84,1.4,1.7,0,3.69,0.47,6.1,5.86,2.86,62,792,33511.48333,"∑Ò",235,256,480,9,0,2,400,414,791,7,12,0,4,117,124.7,374,428.1,304,347.9,187,205,0,0,102,121.9,2,3.1,65,70.3,235,280.9,26,74
"2616",5.43,11.81,0,5.15,1.91,1.22,0,26.73,3.92,4.02,30.5,455,9548.9,"∑Ò",190,200,377,13,0,0,352,490,802,15,25,0,0,257,429.2,133,211.5,269,454.9,121,185.8,0,0,161,215.1,2,0.5,16,32.8,190,254.5,33,89
"2617",6.03,2.71,0,3.5,1.43,0.96,0,59.36,11.44,5.99,129,1067,27759.73333,"∑Ò",124,140,263,1,0,0,212,374,584,0,2,0,0,184,281.1,80,162.7,169,250.4,95,193.3,0,0,97,108.6,0,0,8,10.1,124,147,19,50
"2618",5,0.3,6.82,3.23,0,13.83,0,13.7,96.46,7.42,166.52,244,34295.33333,"∑Ò",226,264,458,14,18,0,396,385,708,19,26,28,0,211,219.7,279,296.2,357,402.1,133,113.8,0,0,199,251.6,1,1.2,15,16.4,226,277.5,38,89
"2619",4.7,2.35,0,1.49,0,17.25,0,13.1,136.74,7.42,204.74,113,25735.75,"∑Ò",135,282,398,10,9,0,238,579,760,15,13,29,0,182,225.8,235,380.4,278,433.9,140,172.6,0,0,89,113.2,0,0,16,17.2,135,168.7,27,101
"2620",5,0,0.11,4.41,1.1,0.55,0,15.97,13.92,7.16,47.11,862,37618.56667,"∑Ò",83,226,287,22,0,0,163,458,520,63,38,0,0,110,138.6,199,330.4,211,336.7,98,132.3,0,0,44,57.8,1,1.5,22,41.8,83,120.8,17,131
"2621",0.82,1.73,0,5.65,2.11,1.36,0,20.26,30.28,5.76,29.96,1233,37285.48333,"∑Ò",211,193,283,1,120,0,346,362,435,33,1,239,0,146,136.6,258,358.6,248,348,156,147.2,0,0,91,71.8,42,34.2,68,116.7,211,239.5,18,84
"2622",5,2.4,0,40.04,9.42,6.33,0,10,3,7.63,205.39,191,25415.61667,"∑Ò",112,87,199,0,0,0,238,156,327,67,0,0,0,30,48.9,169,239.8,178,268.4,21,20.4,0,0,47,62.3,12,9.1,34,65.3,112,181,16,32
"2623",1.73,0,0.42,11.91,0,3.69,0,7.15,8.18,3.63,61.29,0,0,"∑Ò",71,15,69,17,0,0,378,23,36,340,25,0,0,4,1.8,82,353.5,69,277.7,17,77.6,0,0,1,0.4,7,6.9,13,51.5,71,340.8,5,9
"2624",5.79,3.33,0,7.23,2.95,1.98,0,27.7,94.08,3.7,292,1667,39456.33333,"∑Ò",130,161,264,5,22,0,305,274,396,107,15,61,0,48,52.1,243,382.5,177,294.9,114,139.7,0,0,76,110.2,1,0.6,23,50,130,238.5,27,56
"2625",5,5,3.3,1.49,0,3.69,1.47,8.7,17.46,7.42,76.39,225,31347.8,"∑Ò",155,239,369,24,0,1,282,342,559,12,50,0,3,199,181.3,195,221.2,243,264.9,151,137.5,0,0,80,92.9,1,0.8,47,44.5,155,193.5,33,107
"2626",1.56,1.56,0,1.49,0,3.69,0,13.07,2.37,3.4,48.78,80,1626.533333,"∑Ò",329,237,537,29,0,0,455,339,740,14,40,0,0,294,287.3,272,186.4,363,297.4,203,176.2,0,0,227,195.3,8,6,44,27.5,329,268.7,34,69
"2627",4.33,0.26,0,1.49,0,34.25,0,29.7,46.04,6.81,144.39,201,35469.58333,"∑Ò",54,71,72,0,53,0,167,118,124,10,0,151,0,41,47.9,84,173.9,71,137.5,54,84.3,0,0,36,97.3,1,0.4,7,12.1,54,139.8,13,49
"2628",0.45,0.14,0,0.73,0,1.82,0.05,3.97,47.39,3.67,71,180,35929,"∑Ò",112,267,368,10,0,1,237,462,674,11,13,0,1,107,100.2,272,390.1,269,410.9,110,79.4,0,0,64,77.5,3,1.3,28,90.1,112,178.5,19,106
"2629",4.17,0,0,1.49,0,3.69,0,12.03,5.96,7.42,56.27,146,35641.98333,"∑Ò",54,105,158,1,0,0,68,160,227,0,1,0,0,116,101.8,43,38.5,112,86.6,47,53.7,0,0,43,30.3,0,0,1,0.9,54,36.3,17,48
"2630",4.17,0,0,1.49,0,3.69,0,12.03,5.96,7.42,52.45,8,191.2166667,"∑Ò",368,434,802,0,0,0,670,659,1319,10,0,0,0,295,316,507,594.2,522,545.4,280,364.8,0,0,96,114.5,3,1.5,22,30.9,368,478.8,27,137
"2631",0,0,0.87,0,0,9,0,13.95,13.19,7.91,99.87,2378,36757.75,"∑Ò",200,139,332,7,0,0,434,620,990,57,7,0,0,117,100.9,222,767.2,233,674.8,106,193.3,0,0,125,163.7,0,0,49,123.8,200,323.3,15,25
"2632",5.81,3.44,0,7.47,3.06,2.05,0,28.64,1.1,3.83,199,11,182.5166667,"∑Ò",92,134,224,2,0,0,224,491,667,38,10,0,0,33,137.7,193,451.6,167,465.6,59,123.7,0,0,41,102.3,2,1.9,26,49,92,174,11,54
"2633",5,0.6,7.47,1.49,0,3.69,0,13.7,3.46,7.42,67.36,177,39378.08333,"∑Ò",354,315,669,0,0,0,640,566,1196,10,0,0,0,268,345.4,401,497.6,404,550.7,265,292.3,33,0,251,325.2,2,0.9,11,12.4,321,412.1,45,96
"2634",1.32,0.17,0,2.35,0,3.69,0.27,16.95,13.84,3.1,63.38,275,26071.15,"∑Ò",210,213,417,4,0,2,314,332,623,15,6,0,2,173,134.4,250,271.1,248,265.5,175,140.1,0,0,117,68.4,1,0.7,53,53.7,210,191.9,17,83
"2635",5,1.8,1.32,5.84,1.83,2.44,0,20,5.19,4.86,44.53,2225,36940.41667,"∑Ò",140,264,404,0,0,0,302,524,723,103,0,0,0,39,35.2,365,552.8,274,465.7,130,122.3,0,0,44,68.4,26,17.3,53,123,140,221.5,18,118
"2636",5.79,3.27,0,8.46,3.45,2.32,0,35.33,2.1,7.26,169,2188,33375.16667,"∑Ò",288,150,421,12,5,0,549,268,755,32,19,11,0,99,133.3,339,459.5,277,402.8,161,190,0,0,83,110.8,22,30.2,151,205.5,288,403.9,28,56
"2637",0.66,4.22,0,8.13,3.2,2.92,0,27.38,9.46,4.68,335,216,34945.36667,"∑Ò",437,270,588,119,0,0,1261,803,1335,502,227,0,0,64,190.5,643,1503.8,483,1291.5,224,402.8,0,0,202,377.8,15,106.1,118,413.9,437,1030.6,28,76
"2638",5.64,4.19,0,6.25,2.43,2.39,0,47.73,3.48,4.65,36.46,143,16587.43333,"∑Ò",213,266,469,10,0,0,393,521,872,11,31,0,0,342,463.2,137,195.4,241,311.4,238,347.2,0,0,190,248.9,0,0,6,12.2,213,282.1,46,112
"2639",2.52,0,0,1.49,0,3.69,0,18.8,4.39,4.65,69.73,2,16.46666667,"∑Ò",52,39,91,0,0,0,99,230,319,10,0,0,0,2,2.2,89,286.1,60,214.6,31,73.7,0,0,10,10.8,3,6.6,6,6.3,52,77.3,11,23
"2640",5,2.4,27.61,11.11,1.03,0.51,0,35.61,14.23,6.74,104.97,607,25062.11667,"∑Ò",235,227,440,22,0,0,588,450,937,55,46,0,0,168,269.1,294,513.7,303,562.8,159,219.9,0,1,84,136.6,5,6.8,45,83.4,235,459.2,44,92
"2641",0.81,3.44,0,7.47,3.06,2.05,0,128.64,1.1,3.83,309,793,36588.33333,"∑Ò",44,87,131,0,0,0,82,140,220,2,0,0,0,66,68.3,65,81.1,72,90.1,59,59.3,0,0,28,41.5,2,0.8,9,9.3,44,57.3,20,45
"2642",1.48,0,0,1.47,0,3.65,0,6.1,15.09,7.32,32,120,39750.65,"∑Ò",45,54,99,0,0,0,69,103,155,17,0,0,0,16,15.3,83,100.2,76,78.4,23,37.1,1,0,29,34.9,0,0,12,7,44,42.9,5,25
"2643",5.38,1.6,0.11,5.45,1.69,1.08,2.94,14.82,13.48,3.56,20.17,534,24944.8,"∑Ò",235,153,349,36,0,3,443,279,602,47,67,0,6,194,219.7,194,292.4,257,342.1,131,170,0,0,165,196.4,2,9.4,49,98.9,235,316.7,43,63
"2644",5,0,0,1.49,0,3.7,0,16.19,12.37,7.42,45,373,20881.58333,"∑Ò",68,119,187,0,0,0,137,240,375,2,0,0,0,74,134.6,113,146.9,122,171.5,65,110,0,0,41,75.6,7,2.2,14,18.2,68,100.8,13,34
"2645",4.61,0.55,6.39,8.11,0,3.69,0,12.92,15.45,7.42,84.12,78,1007.066667,"∑Ò",300,330,625,5,0,0,476,651,1096,26,5,0,0,196,182.1,434,616.6,382,466.2,249,333.2,0,0,172,152,1,0.5,70,110.5,300,321.4,45,132
"2646",3.05,3.53,0.74,1.49,0,3.69,0,6.75,37.55,5.07,80.25,268,15826.8,"∑Ò",159,154,279,34,0,0,252,252,459,2,43,0,0,91,107.4,222,229.7,165,188,148,149.1,0,0,55,66.1,4,3.4,50,38.9,159,166.8,21,79
"2647",5,0,0.11,1.53,0,3.8,0,16.35,23.7,7.62,56.11,101,13993.5,"∑Ò",78,118,180,16,0,0,123,188,284,9,18,0,0,64,69.4,132,139.7,117,122.1,79,87,0,0,52,59.9,2,1.9,14,16.4,78,82.9,24,50
"2648",0.43,1.79,0,4.27,1.58,2.05,0,16.57,3.89,3.98,0,1012,36404.63333,"∑Ò",221,240,414,47,0,0,310,355,569,31,65,0,0,104,97,357,305,311,288.1,150,113.9,0,0,95,94.7,22,12.9,73,65.3,221,185.3,26,78
"2649",5.39,26.43,7.92,3.55,1.22,2.71,0,24.93,176.36,4.6,240.96,1630,36582.06667,"∑Ò",417,300,686,3,28,0,1009,753,1690,18,4,50,0,426,913.5,291,467.5,425,779,292,602,0,0,314,628.3,2,1.4,39,51.3,417,788.7,59,103
"2650",4.46,0,0.79,7.18,2.33,3.69,0,12.62,6.14,7.42,68.67,116,11443.53333,"∑Ò",111,83,158,36,0,0,278,216,395,32,67,0,0,108,228.5,86,159.1,127,265.6,67,121.9,0,0,65,146.7,0,0,29,48.3,111,219.6,10,20
"2651",5,0,5.4,9.2,3.48,2.26,0,14.81,25.36,4.42,222.4,1941,115.5,"∑Ò",89,108,189,1,7,0,181,347,496,17,2,13,0,57,144.1,140,278.8,130,266.8,67,156.1,0,0,31,50.4,1,0.3,28,29.4,89,133.5,26,53
"2652",0.7,0,0,12.91,5.27,3.55,0.49,7.09,9.97,3.31,208.49,185,10265.2,"∑Ò",135,120,250,4,0,1,256,227,465,10,7,0,1,164,193.9,91,158.2,158,204.3,97,147.8,0,0,105,152.1,1,0.8,15,14.3,135,186.6,30,57
"2653",0.84,1.78,0,5.83,2.18,1.41,0,20.91,4.44,5.94,5.5,956,24808.1,"∑Ò",200,410,598,11,0,1,370,719,1064,9,14,0,2,392,443.2,218,317,428,518.3,182,241.9,0,0,156,161.3,2,8.9,21,60.3,200,255.2,30,109
"2654",4.84,44.64,0,0.58,0,1.45,0,12.1,24.75,2.91,108.1,257,23478.48333,"∑Ò",205,328,532,1,0,0,371,487,798,58,2,0,0,98,108.2,435,455.8,399,428.7,134,135.3,0,0,74,74,24,18.3,88,162.5,205,262,30,117
"2655",5,0,0,1.49,0.58,8.76,3.92,13.7,3.46,7.42,66.08,580,37584.95,"∑Ò",135,138,260,3,6,4,330,320,605,22,6,9,8,164,337.7,109,161.2,182,337.2,91,161.7,0,0,104,208.8,0,0,3,7.4,135,256.5,26,58
"2656",2.59,0,5.12,1.64,0,3.69,0,8.88,74.63,4.52,126.66,1243,37343.16667,"∑Ò",440,395,835,0,0,0,846,724,1567,3,0,0,0,160,211.5,675,928,513,675.2,322,464.3,0,0,273,389.7,19,50.3,115,135.4,440,622.3,26,117
"2657",5,0,0.77,4.39,0,3.69,0,13.7,3.46,7.42,61.44,141,39243.25,"∑Ò",75,68,139,4,0,0,324,150,208,256,10,0,0,37,47.1,106,351.4,121,352.5,22,45.9,0,0,53,197.9,1,0.9,10,58.7,75,284.8,17,21
"2658",0,0,0,0.76,0,1.9,0,3.17,67.35,3.81,91,96,15264.86667,"∑Ò",154,376,519,4,0,7,296,819,1094,6,4,0,11,76,94.7,454,735,330,451.7,200,378,0,0,52,62.7,8,18.2,54,90,154,214.5,31,141
"2659",0.81,0,0.48,15.64,0,9.21,0,5.32,-4.91,2.4,52.25,234,4199.983333,"∑Ò",133,71,170,0,34,0,697,184,301,482,0,98,0,17,20.4,187,752.9,154,684.6,50,88.7,0,0,16,71.1,5,31,81,437,133,629.7,14,43
"2660",1.67,0,0,1.32,0,3.27,0.61,9.51,9.3,0.59,46.17,52,7527.183333,"∑Ò",37,18,42,11,0,2,135,47,114,43,23,0,2,0,0,55,155.8,55,155.8,0,0,0,0,3,15.6,2,2,28,91,37,116.1,3,0
"2661",3.06,0,1.28,1.49,0,3.69,0,9.83,142.58,5.09,189.39,335,20697.83333,"∑Ò",133,86,169,50,0,0,305,158,319,52,92,0,0,25,40.3,194,310.6,183,300.7,37,52.4,0,0,43,57,2,0.9,63,112.8,133,239,16,37
"2662",2.23,8.04,0,3.45,1.33,6.86,0,15.48,60.6,-1.2,64.03,147,28398.7,"∑Ò",170,196,315,12,39,0,529,646,928,121,34,92,0,185,507.8,181,476.2,258,751.5,108,232.5,0,0,119,315.8,6,16.3,35,104,170,445.8,28,68
"2663",4.39,0.54,0.58,1.49,0,3.69,0,12.48,50.24,6.69,107.57,693,39902.96667,"∑Ò",185,359,517,27,0,0,365,771,960,122,54,0,0,275,333.4,269,508,359,601.8,185,239.6,0,0,127,120.4,7,16.7,6,5.5,185,261.1,36,120
"2664",1.02,5.7,53.85,9.33,2.57,1.41,0,67.68,1.4,4.77,202.39,408,0,"∑Ò",332,270,547,34,21,0,939,698,1393,101,109,34,0,195,276,407,1015.3,407,891.7,195,399.6,3,0,182,299.9,41,127.7,96,248.2,329,690.7,27,64
"2665",5,4.5,0,6.35,2.59,1.74,0,78.44,15.52,6.31,159.14,627,32445.76667," «",69,48,0,0,117,0,141,54,0,0,0,195,0,0,0,117,133.3,72,104.7,45,28.6,0,0,4,10.4,1,0.6,62,90.2,69,104.9,2,19
"2666",1.84,1.5,3.88,2.13,0,3.69,0,22.07,6.98,3.63,71.88,148,35452.6,"∑Ò",303,309,611,1,0,0,603,576,1132,46,1,0,0,305,398.5,307,479.3,356,531.8,256,346,0,0,193,243.9,6,6.9,89,190,303,455.6,40,95
"2667",1.04,2.75,0,5.69,2.32,1.56,0,34.67,23.46,6.11,111,45,2631.966667,"∑Ò",189,199,387,1,0,0,298,311,596,12,1,0,0,17,12.8,371,396.6,256,270,132,139.4,0,0,63,64,34,42.6,90,95.2,189,203.4,9,58
"2668",5,1.9,3.88,1.99,32.45,3.05,0,17.23,7.83,6.1,105.57,83,1727.116667," «",152,187,108,231,0,0,412,486,291,41,566,0,0,0,0,339,722.7,214,478.6,125,244.1,0,0,76,165.2,20,80.7,43,68.9,152,332,7,74
"2669",6.42,0,0,5.76,2.37,1.59,0,11.52,1.94,8.28,179,8,354.9,"∑Ò",190,245,418,0,17,0,360,386,685,32,0,29,0,0,0,435,508.8,309,333.9,126,174.9,13,0,27,54,16,10.4,60,78.7,177,241.9,11,89
"2670",5,0,0,6.35,2.59,1.74,0,32.8,10.52,6.31,104,196,12689.86667,"∑Ò",175,190,324,41,0,0,301,266,450,59,58,0,0,165,167.6,200,222.4,264,260.4,101,129.6,0,0,73,82.8,1,1.7,88,125,175,217,27,50
"2671",5,12.1,3.73,2.06,35.69,0.61,0,51.03,2.07,1.24,138.33,34,1298.5,"∑Ò",110,77,145,42,0,0,411,279,393,81,216,0,0,28,33.1,159,561.1,156,559.4,31,34.9,0,0,30,31.5,28,190,43,127.5,110,353.9,10,23
"2672",0.38,6.61,0,4.58,1.71,1.09,0,14.84,11.5,3.58,247,261,17320.75,"∑Ò",227,302,525,1,0,3,492,649,1059,73,1,0,8,0,0,529,865.4,345,621.6,184,243.8,0,0,50,89,12,13.9,89,182.4,227,369.3,22,119
